DATE;HOUR;COAL;FUEL_GAS;SELF_PRODUCER;NUCLEAR;HYDRO;COMBINED_CYCLE;WIND;THERMAL_SOLAR;PHOTOVOLTAIC_SOLAR;RESIDUALS;IMPORT;IMPORT_WITHOUT_MIBEL
30/07/2021;8;;;;6971.4;5903.7;727.7;4911.2;156.0;285.6;4770.6;;3704.7
30/07/2021;9;;;;6966.4;6337.7;728.1;4526.8;177.6;2060.4;4807.1;;3380.5
30/07/2021;10;;;;6965.4;5886.4;727.9;4014.4;899.6;4777.9;4833.7;;2497.0
30/07/2021;11;;;;6961.4;5296.4;727.9;3582.2;1809.3;6730.9;4827.8;;2497.0
30/07/2021;12;;;;6958.4;5152.3;727.1;3781.4;2059.7;7946.6;4816.2;;2497.0
30/07/2021;13;;;;6951.4;4653.2;724.7;4182.4;2103.8;8575.8;4757.9;;3237.0
30/07/2021;14;;;;6941.4;4258.8;719.5;4766.6;2115.8;8943.4;4767.4;;3237.0
30/07/2021;15;;;;6910.4;3773.8;461.1;5354.2;2119.0;8981.2;4755.4;;2960.0
30/07/2021;16;;;;6906.4;3334.6;358.1;6314.0;2119.7;8774.5;4699.6;;2960.0
30/07/2021;17;;;;6907.4;3121.3;276.6;7218.3;2119.9;8213.5;4610.1;;2960.0
30/07/2021;18;;;;6905.4;3011.0;257.0;8166.8;2116.8;7353.3;4586.3;;2960.0
30/07/2021;19;;;;6908.4;2707.2;257.0;9101.9;2103.9;6077.2;4594.6;;3237.0
30/07/2021;20;;;;6908.4;2739.8;257.0;9834.1;1997.4;3979.0;4584.9;;3237.0
30/07/2021;21;;;;6915.4;3093.9;358.5;10399.5;1448.4;1393.0;4725.4;;3237.0
30/07/2021;22;;;;6921.4;3692.3;341.5;10314.6;842.6;112.0;4763.4;;3237.0
30/07/2021;23;;;;6924.4;3807.0;344.9;10067.8;599.9;37.4;4755.4;;3237.0
30/07/2021;24;;;;6924.4;3091.0;337.8;9831.0;586.7;4.9;4670.4;;3237.0
31/07/2021;1;252.0;;;6928.9;2885.2;240.0;10159.3;580.1;4.9;4338.5;;2728.0
31/07/2021;2;251.0;;;6820.9;2328.9;;9730.1;528.1;40.1;4318.0;;2728.0
31/07/2021;3;180.0;;;6631.9;1762.5;;9297.5;498.1;22.5;4314.0;;2728.0
31/07/2021;4;;;;6606.9;1377.5;;8948.3;450.1;35.3;4301.8;;2728.0
31/07/2021;5;;;;6623.9;996.5;;8642.6;423.6;38.6;4304.0;;2867.0
31/07/2021;6;;;;6644.9;948.1;;8378.3;396.6;25.1;4301.4;;2867.0
31/07/2021;7;;;;6690.9;1077.7;;8191.6;270.1;76.4;4276.4;;2867.0
31/07/2021;8;;;;6710.9;1173.5;;8143.3;147.1;304.7;4326.6;;2867.0
31/07/2021;9;;;;6732.9;1230.0;;7884.7;164.3;1952.5;4330.9;;3145.0
31/07/2021;10;;;;6747.9;1108.0;;7724.0;844.4;4332.2;4334.2;;3145.0
31/07/2021;11;;;;6764.9;912.4;;7903.4;1839.2;6092.5;4312.3;;3145.0
31/07/2021;12;;;;6779.9;880.0;;8150.7;2091.6;7187.6;4310.6;;3145.0
31/07/2021;13;;;;6793.9;755.2;;8475.8;2109.5;7820.8;4278.9;;3376.0
31/07/2021;14;;;;6791.9;750.2;;9077.5;2105.4;8178.1;4267.0;;3376.0
31/07/2021;15;;;;6805.9;703.1;;9949.6;2086.4;8212.6;4200.9;;3098.0
31/07/2021;16;;;;6821.9;683.5;;10951.7;2076.1;8077.0;3972.8;;3098.0
31/07/2021;17;;;;6838.9;678.5;;10539.0;2068.3;7577.2;3948.9;;3098.0
31/07/2021;18;;;;6857.9;654.4;;11946.3;2054.0;6746.7;3957.7;;1701.6
31/07/2021;19;;;;6878.9;653.3;;12219.5;2034.5;5434.9;4176.7;;804.2
31/07/2021;20;;;;6899.9;708.3;;12343.8;1899.7;3493.4;4221.1;;0.0
31/07/2021;21;;;;6907.9;910.4;;12311.4;1377.4;1192.6;4230.4;;1853.2
31/07/2021;22;;;;6919.9;1848.8;10.0;11717.5;807.4;74.0;4257.1;;3237.0
31/07/2021;23;;;;6921.9;3248.1;10.0;11036.5;590.4;6.8;4265.6;;2800.8
31/07/2021;24;;;;6923.9;2296.0;;10234.4;582.8;6.8;4253.3;;3237.0
01/08/2021;1;252.0;;;6923.8;2109.1;;9385.0;549.5;25.3;4180.1;;2543.0
01/08/2021;2;251.0;;;6916.8;1489.8;;8681.9;549.5;25.2;4172.9;;2543.0
01/08/2021;3;180.0;;;6918.8;1245.8;;8092.6;538.5;6.9;4161.0;;2543.0
01/08/2021;4;;;;6919.8;1105.3;;7626.6;474.0;6.9;4166.6;;2543.0
01/08/2021;5;;;;6936.8;978.9;;7140.6;435.5;6.4;4168.0;;2543.0
01/08/2021;6;;;;6941.8;1183.3;;6628.3;386.5;26.6;4180.6;;2543.0
01/08/2021;7;;;;6943.8;1744.3;;6217.6;211.0;39.2;4212.3;;2543.0
01/08/2021;8;;;;6945.8;1851.9;;5797.9;126.0;315.7;4220.4;;2543.0
01/08/2021;9;;;;6946.8;1534.5;;5030.4;138.1;2090.9;4253.8;;2821.0
01/08/2021;10;;;;6942.8;901.3;;4487.5;924.8;4683.1;4233.4;;2821.0
01/08/2021;11;;;;6940.8;850.8;;4117.2;1932.8;6587.3;4167.2;;2821.0
01/08/2021;12;;;;6937.8;848.4;;3737.8;2106.3;7755.7;4187.6;;2821.0
01/08/2021;13;;;;6932.8;818.9;;3593.0;2125.1;8349.4;4151.6;;3237.0
01/08/2021;14;;;;6926.8;812.8;;3607.9;2131.6;8552.5;4190.5;;3237.0
01/08/2021;15;;;;6919.8;796.0;;3553.7;2102.4;8527.0;4170.8;;3237.0
01/08/2021;16;;;;6914.8;738.3;;3677.0;2078.3;8275.0;4091.5;;3468.0
01/08/2021;17;;;;6909.8;726.5;;3915.8;2050.1;7780.5;4113.8;;3468.0
01/08/2021;18;;;;6913.8;689.5;;4229.3;2062.8;6910.6;4100.7;;3330.0
01/08/2021;19;;;;6910.8;732.0;;4474.1;2088.6;5622.2;4124.1;;3330.0
01/08/2021;20;;;;6911.8;1969.8;;4821.2;1905.0;3514.8;4230.4;;3330.0
01/08/2021;21;;;;6917.8;3614.7;;5140.4;1362.3;1277.6;4311.4;;3330.0
01/08/2021;22;;;;6929.8;5061.3;10.0;5357.9;808.3;137.7;4331.0;;3330.0
01/08/2021;23;;;;6913.8;5197.3;10.0;5429.4;609.2;74.9;4344.5;;3330.0
01/08/2021;24;;;;6915.8;4811.6;;5443.7;605.0;73.6;4333.1;;3330.0
02/08/2021;1;252.0;;;6926.2;3363.0;928.8;5474.7;483.9;86.3;4493.5;;2728.0
02/08/2021;2;251.0;;;6919.2;3163.3;780.7;5205.2;483.9;86.2;4498.2;;2728.0
02/08/2021;3;180.0;;;6920.2;2480.9;781.8;4914.3;482.9;84.8;4504.7;;2728.0
02/08/2021;4;;;;6921.2;2460.5;784.0;4666.0;481.4;80.8;4491.2;;2728.0
02/08/2021;5;;;;6937.2;2489.2;786.0;4451.2;444.4;49.9;4491.8;;2867.0
02/08/2021;6;;;;6943.2;2592.2;788.4;4253.1;355.4;85.3;4508.1;;2867.0
02/08/2021;7;;;;6943.2;3898.6;788.4;3990.3;145.0;121.5;4536.3;;2867.0
02/08/2021;8;;;;6947.2;4886.1;813.4;3409.8;42.0;303.2;4634.8;;3650.5
02/08/2021;9;;;;6947.2;5163.1;1138.4;2985.2;53.8;1782.7;4691.2;;3941.5
02/08/2021;10;;;;6944.2;4942.9;1024.0;2609.1;564.0;4107.7;4697.2;;3260.6
02/08/2021;11;;;;6941.2;4010.0;779.7;2428.1;1481.5;5864.2;4680.0;;3237.0
02/08/2021;12;;;;6939.2;3607.8;776.3;2415.4;1813.6;6989.6;4664.5;;3237.0
02/08/2021;13;;;;6935.2;3329.9;983.3;2353.6;1891.8;7611.4;4614.5;;3561.0
02/08/2021;14;;;;6931.2;3255.6;986.4;2459.9;1934.7;7856.7;4613.3;;3561.0
02/08/2021;15;;;;6924.2;3002.1;769.9;2540.8;1943.7;7864.8;4596.3;;3561.0
02/08/2021;16;;;;6922.2;2735.3;769.5;2800.2;1972.3;7612.9;4554.4;;3607.0
02/08/2021;17;;;;6917.2;2488.2;769.1;3085.8;1999.5;7091.7;4552.9;;3607.0
02/08/2021;18;;;;6920.2;2573.3;769.0;3464.9;2009.3;6199.4;4553.8;;3515.0
02/08/2021;19;;;;6917.2;2562.6;769.0;4047.7;2002.8;5048.8;4586.6;;3515.0
02/08/2021;20;;;;6918.2;4417.8;1129.0;4828.8;1804.5;3260.7;4599.7;;1301.2
02/08/2021;21;;;;6923.2;5117.1;1129.0;5899.2;1323.5;1165.1;4624.1;;1916.6
02/08/2021;22;;;;6934.2;5537.6;1139.3;6313.0;758.8;130.6;4653.5;;2877.6
02/08/2021;23;;;;6918.2;5125.5;1079.6;6451.8;554.4;75.6;4661.1;;2996.1
02/08/2021;24;;;;6918.2;3707.6;770.1;6435.8;548.4;75.2;4641.9;;3515.0
03/08/2021;1;510.0;;;6960.6;2404.5;1384.2;6563.7;395.6;45.0;4577.4;;3052.0
03/08/2021;2;510.0;;;6961.6;2344.6;1145.4;6155.0;316.6;193.6;4593.5;;3052.0
03/08/2021;3;510.0;;;6966.6;2050.1;1145.9;5641.2;216.7;146.4;4585.9;;3052.0
03/08/2021;4;510.0;;;6964.6;2219.4;1074.0;5021.3;98.3;146.4;4578.8;;3052.0
03/08/2021;5;510.0;;;6967.6;2454.0;1149.8;4215.5;58.1;193.6;4583.4;;3237.0
03/08/2021;6;510.0;;;6969.6;2682.5;1151.9;3698.5;58.1;145.0;4577.7;;3237.0
03/08/2021;7;510.0;;;6978.6;4517.8;1152.4;3359.5;27.1;174.6;4594.3;;2084.0
03/08/2021;8;510.0;;;6975.6;5319.5;1192.4;3064.1;22.1;303.8;4712.5;;2674.1
03/08/2021;9;510.0;;;6976.6;5817.6;1192.7;2616.3;31.2;2098.2;4751.3;;2613.6
03/08/2021;10;510.0;;;6974.6;5283.7;1189.4;2292.2;728.0;4785.3;4772.7;;1643.8
03/08/2021;11;510.0;;;6961.6;4256.3;1186.6;2116.8;1838.0;6690.4;4701.4;;1450.0
03/08/2021;12;510.0;;;6958.6;3950.3;1183.8;2230.8;2087.2;7842.5;4686.9;;1350.0
03/08/2021;13;510.0;;;6953.6;3986.1;1180.4;2460.4;2115.3;8400.7;4664.8;;1350.0
03/08/2021;14;510.0;;;6951.6;3675.6;1177.3;2964.9;2097.4;8627.6;4654.4;;1350.0
03/08/2021;15;510.0;;;6943.6;2945.8;1174.5;3595.8;2082.2;8643.1;4635.8;;1350.0
03/08/2021;16;510.0;;;6940.6;2602.4;1172.7;4166.4;2068.7;8413.7;4556.8;;1350.0
03/08/2021;17;510.0;;;6940.6;2303.5;1170.7;4686.7;2066.8;7988.8;4534.5;;1350.0
03/08/2021;18;510.0;;;6935.6;2287.8;1169.3;5213.4;2050.7;7075.5;4497.7;;1350.0
03/08/2021;19;510.0;;;6938.6;2361.6;1169.3;5778.4;2012.3;5637.0;4497.4;;1198.3
03/08/2021;20;510.0;;;6935.6;3431.2;1169.4;6349.0;1838.1;3518.7;4521.4;;946.4
03/08/2021;21;510.0;;;6958.6;4206.7;1179.4;6983.3;1308.9;1129.0;4584.3;;1397.1
03/08/2021;22;510.0;;;6957.6;4519.5;1140.9;7402.8;795.7;62.3;4609.3;;2385.4
03/08/2021;23;510.0;;;6966.6;4072.7;1132.5;7675.5;598.0;11.5;4583.7;;2468.0
03/08/2021;24;510.0;;;6948.6;3148.2;1134.1;7668.4;591.6;5.0;4558.5;;1467.9
04/08/2021;1;510.0;;;6960.4;2652.1;1317.7;7239.9;542.6;156.8;4425.1;;1684.6
04/08/2021;2;510.0;;;6968.4;2143.8;1320.3;6836.9;542.6;74.6;4400.8;;1575.5
04/08/2021;3;446.0;;;6977.4;1938.8;1324.0;6293.7;516.1;8.6;4383.0;;1535.6
04/08/2021;4;383.0;;;6977.4;1943.8;1325.0;5878.6;460.0;5.0;4332.3;;1606.1
04/08/2021;5;446.0;;;6979.4;1941.9;1326.4;5590.2;455.0;5.0;4334.6;;1659.1
04/08/2021;6;446.0;;;6980.4;2174.4;1327.6;5391.4;421.5;39.8;4382.3;;1776.0
04/08/2021;7;510.0;;;6987.4;3131.0;1328.3;5011.0;289.5;227.2;4431.4;;2172.7
04/08/2021;8;510.0;;;6987.4;4205.2;1329.0;4970.2;193.5;225.5;4522.9;;2426.3
04/08/2021;9;510.0;;;6987.4;4994.5;1973.0;4433.6;184.2;1676.5;4584.8;;1675.6
04/08/2021;10;510.0;;;6985.4;5019.7;1885.8;4112.8;842.2;4127.4;4593.9;;506.8
04/08/2021;11;510.0;;;6973.4;3759.5;1325.4;3911.9;1825.2;6179.7;4526.9;;1177.4
04/08/2021;12;510.0;;;6963.4;3099.5;1323.4;4004.3;2045.9;7546.5;4509.9;;1300.0
04/08/2021;13;510.0;;;6955.4;2955.0;1321.0;4501.9;2095.7;8437.3;4496.2;;1300.0
04/08/2021;14;510.0;;;6949.4;2507.2;1318.8;5245.5;2113.7;8842.6;4496.5;;1300.0
04/08/2021;15;510.0;;;6941.4;2231.6;1316.9;5840.8;2119.5;8924.2;4461.2;;1300.0
04/08/2021;16;383.0;;;6935.4;2022.1;1167.9;6445.7;2123.5;8777.7;4408.9;;1300.0
04/08/2021;17;320.0;;;6935.4;2030.0;1167.3;6845.5;2122.0;8252.9;4381.8;;1060.9
04/08/2021;18;440.0;;;6939.4;2049.8;1166.4;7079.9;2112.1;7598.6;4462.2;;405.3
04/08/2021;19;510.0;;;6943.4;2753.3;1313.5;6987.1;2090.6;6167.9;4481.0;;0.0
04/08/2021;20;510.0;;;6943.4;3586.1;1314.7;6886.5;1972.4;3989.4;4495.8;;515.1
04/08/2021;21;510.0;;;6966.4;4994.1;1315.5;6460.2;1459.5;1309.3;4556.7;;1411.1
04/08/2021;22;510.0;;;6970.4;5867.7;2348.2;5978.9;826.2;85.5;4623.7;;1913.4
04/08/2021;23;510.0;;;6970.4;5861.1;2358.8;5633.4;615.7;40.3;4617.0;;1975.7
04/08/2021;24;510.0;;;6948.4;5141.5;1994.2;5140.1;604.9;75.9;4579.6;;1549.1
05/08/2021;1;252.0;;;6947.2;3069.5;1281.3;5277.8;536.3;193.6;4495.5;;3729.5
05/08/2021;2;251.0;;;6950.2;2836.2;1132.1;4986.8;536.3;193.6;4481.1;;3082.8
05/08/2021;3;180.0;;;6952.2;2348.5;1132.9;4846.9;493.9;193.6;4475.0;;3052.0
05/08/2021;4;;;;6953.2;2342.8;1120.3;4802.3;350.8;193.6;4465.0;;3006.0
05/08/2021;5;;;;6956.2;2221.2;1118.2;4800.0;319.7;180.2;4466.2;;3006.0
05/08/2021;6;;;;6958.2;2289.6;1135.0;4833.9;275.1;193.6;4470.6;;3006.0
05/08/2021;7;;;;6984.2;3391.1;1135.0;4979.9;163.1;69.7;4491.9;;3006.0
05/08/2021;8;;;;6982.2;4096.3;1135.0;4844.6;84.1;278.7;4574.9;;3464.5
05/08/2021;9;;;;6983.2;4342.5;1655.0;4636.5;92.8;2132.5;4576.1;;2441.9
05/08/2021;10;;;;6949.2;4095.4;1503.8;4413.8;772.9;5042.5;4598.8;;1124.9
05/08/2021;11;;;;6923.2;2977.2;601.5;4455.5;1877.0;7017.2;4564.0;;2256.7
05/08/2021;12;;;;6903.2;2649.2;400.2;4851.6;2075.8;8238.0;4550.0;;3422.0
05/08/2021;13;;;;6904.2;2286.0;398.9;5442.0;2067.2;8877.7;4530.9;;3515.0
05/08/2021;14;;;;6927.2;2106.9;397.4;5933.9;2085.2;9174.0;4527.1;;3515.0
05/08/2021;15;;;;6925.2;2038.9;396.0;6464.2;2106.7;9180.4;4414.7;;3515.0
05/08/2021;16;;;;6923.2;2015.6;395.0;7164.3;2115.3;9022.4;4349.4;;3561.0
05/08/2021;17;;;;6916.2;2009.3;220.0;7701.1;2113.0;8463.8;4394.7;;3561.0
05/08/2021;18;;;;6914.2;1995.5;220.0;7923.3;2105.8;7657.7;4406.5;;3376.0
05/08/2021;19;;;;6921.2;1999.1;391.5;8082.2;2084.1;6201.3;4474.9;;2556.6
05/08/2021;20;;;;6923.2;2528.2;391.4;8061.4;1967.9;3923.8;4540.6;;3330.4
05/08/2021;21;;;;6958.2;3435.4;545.5;7768.2;1424.7;1282.8;4609.0;;3376.0
05/08/2021;22;;;;6964.2;4626.5;1444.2;7303.2;831.9;113.6;4610.5;;3554.7
05/08/2021;23;;;;6968.2;4556.6;1296.9;7324.5;618.3;66.8;4608.3;;3516.3
05/08/2021;24;;;;6944.2;3688.0;454.7;7471.5;601.7;95.7;4572.6;;3376.0
06/08/2021;1;252.0;;;6942.4;3043.4;399.0;8444.7;585.1;133.3;4544.0;;2682.0
06/08/2021;2;251.0;;;6940.4;2593.0;400.7;7958.9;585.1;125.0;4537.6;;2682.0
06/08/2021;3;180.0;;;6940.4;2179.5;401.7;7227.5;583.6;65.0;4504.3;;2682.0
06/08/2021;4;;;;6941.4;2102.4;402.2;6632.0;583.7;52.5;4504.5;;2682.0
06/08/2021;5;;;;6945.4;2108.1;402.8;6161.3;582.7;50.7;4509.5;;2867.0
06/08/2021;6;;;;6946.4;2662.4;403.3;5651.7;535.1;125.0;4542.4;;2867.0
06/08/2021;7;;;;6974.4;4037.6;403.4;5118.7;383.1;78.7;4550.5;;3145.0
06/08/2021;8;;;;6975.4;5133.3;403.7;4346.2;204.1;245.1;4625.3;;3282.7
06/08/2021;9;;;;6975.4;5550.2;403.9;3587.8;190.1;2039.2;4647.7;;3403.9
06/08/2021;10;;;;6972.4;5402.9;402.3;2980.7;896.9;4896.2;4666.2;;3145.0
06/08/2021;11;;;;6975.4;4803.2;400.9;2620.1;1951.4;6875.1;4667.3;;3145.0
06/08/2021;12;;;;6943.4;4324.4;399.8;2631.1;2122.2;8159.3;4647.9;;3422.0
06/08/2021;13;;;;6941.4;4175.2;398.6;3070.3;2139.5;8837.6;4627.1;;3422.0
06/08/2021;14;;;;6930.4;3520.5;397.6;3712.8;2140.4;9165.6;4616.8;;3422.0
06/08/2021;15;;;;6923.4;2307.3;396.4;4602.1;2177.9;9315.4;4603.1;;3422.0
06/08/2021;16;;;;6921.4;1993.2;;5554.7;2177.8;9132.6;4484.4;;3376.0
06/08/2021;17;;;;6920.4;1242.6;;6480.5;2176.6;8592.1;4445.4;;3376.0
06/08/2021;18;;;;6920.4;1024.3;;7367.8;2169.6;7727.3;4448.2;;3376.0
06/08/2021;19;;;;6921.4;1071.6;;8111.9;2159.2;6235.3;4456.7;;3376.0
06/08/2021;20;;;;6921.4;1708.8;;9011.2;2074.6;3883.3;4486.9;;3376.0
06/08/2021;21;;;;6924.4;2881.5;;9643.0;1490.7;1249.5;4653.9;;3376.0
06/08/2021;22;;;;6932.4;4274.8;10.0;9420.1;866.0;162.9;4672.7;;3376.0
06/08/2021;23;;;;6923.4;4460.1;10.0;8998.0;663.9;120.8;4671.8;;3376.0
06/08/2021;24;;;;6932.4;3138.1;;8459.4;648.1;117.2;4626.5;;3376.0
07/08/2021;1;252.0;;;6936.7;2617.1;;8561.5;592.1;193.6;4423.5;;2960.0
07/08/2021;2;251.0;;;6933.7;2268.5;;8131.6;592.1;193.6;4402.8;;2960.0
07/08/2021;3;180.0;;;6934.7;1472.7;;7679.5;591.1;156.8;4378.7;;2960.0
07/08/2021;4;;;;6935.7;1069.9;;7387.5;591.1;156.8;4361.5;;2960.0
07/08/2021;5;;;;6938.7;909.4;;7246.2;591.1;92.0;4287.3;;2960.0
07/08/2021;6;;;;6939.7;913.2;;7077.4;579.1;92.0;4284.3;;2960.0
07/08/2021;7;;;;6967.7;1072.0;;6901.3;453.1;124.3;4296.2;;2960.0
07/08/2021;8;;;;6968.7;1443.0;;6782.4;211.1;283.5;4337.5;;2960.0
07/08/2021;9;;;;6969.7;1306.5;;6465.9;224.5;1987.1;4330.5;;3145.0
07/08/2021;10;;;;6964.7;921.7;;6552.4;997.4;4673.6;4226.2;;3145.0
07/08/2021;11;;;;6968.7;893.4;;6918.7;1996.9;6711.9;4161.4;;3145.0
07/08/2021;12;;;;6937.7;792.5;;7323.5;2159.3;7985.6;4141.7;;3145.0
07/08/2021;13;;;;6935.7;764.5;;7704.5;2182.2;8698.2;4130.0;;2844.6
07/08/2021;14;;;;6924.7;792.0;;7989.0;2181.9;9072.3;4081.6;;3330.0
07/08/2021;15;;;;6916.7;778.3;;8333.2;2181.3;9159.1;3970.4;;3237.0
07/08/2021;16;;;;6914.7;740.6;;8397.9;2181.4;8807.2;3895.5;;3178.3
07/08/2021;17;;;;6914.7;727.8;;8545.4;2180.3;8296.5;3866.4;;3237.0
07/08/2021;18;;;;6913.7;686.1;;9008.6;2174.7;7449.2;3892.5;;2857.6
07/08/2021;19;;;;6914.7;658.8;;9574.4;2151.7;6223.3;3948.7;;2851.1
07/08/2021;20;;;;6914.7;746.0;;9652.6;2060.6;3952.3;4123.6;;3231.3
07/08/2021;21;;;;6916.7;1154.0;;9471.2;1461.7;1326.3;4256.4;;3237.0
07/08/2021;22;;;;6925.7;3050.9;10.0;9250.6;853.6;104.2;4376.2;;3237.0
07/08/2021;23;;;;6918.7;3139.9;10.0;8923.0;668.0;94.4;4380.2;;3237.0
07/08/2021;24;;;;6927.7;2242.8;;8489.1;662.6;65.9;4328.8;;3237.0
08/08/2021;1;252.0;;;6929.9;2227.7;;7583.7;593.6;193.6;4266.5;;2400.0
08/08/2021;2;251.0;;;6930.9;1806.1;;6964.0;593.6;145.0;4252.7;;2400.0
08/08/2021;3;180.0;;;6927.9;1237.7;;6470.4;592.6;125.0;4223.7;;2400.0
08/08/2021;4;;;;6919.9;1164.2;;6118.4;591.1;125.0;4210.5;;2400.0
08/08/2021;5;;;;6924.9;1221.1;;5774.6;587.1;122.0;4196.4;;2400.0
08/08/2021;6;;;;6924.9;1409.9;;5460.4;543.1;122.0;4203.8;;2400.0
08/08/2021;7;;;;6940.9;1681.5;;5207.1;369.6;275.5;4165.3;;2400.0
08/08/2021;8;;;;6947.9;1792.6;;4935.9;192.1;447.4;4190.7;;2400.0
08/08/2021;9;;;;6945.9;1702.4;;4365.2;208.5;2085.6;4204.6;;2400.0
08/08/2021;10;;;;6941.9;963.4;;3900.9;974.1;4550.2;4141.1;;2400.0
08/08/2021;11;;;;6936.9;978.7;;3493.9;1982.9;6626.7;4136.4;;2400.0
08/08/2021;12;;;;6929.9;950.2;;3081.7;2099.2;7896.0;4130.3;;2400.0
08/08/2021;13;;;;6922.9;936.5;;2753.1;2095.7;8572.5;4117.5;;2400.0
08/08/2021;14;;;;6924.9;922.4;;2747.4;2106.3;8920.5;4127.6;;2400.0
08/08/2021;15;;;;6919.9;814.5;;3000.4;2105.5;8972.2;4043.2;;2400.0
08/08/2021;16;;;;6905.9;796.8;;3308.6;2105.2;8787.2;3999.3;;2400.0
08/08/2021;17;;;;6907.9;760.0;;3869.8;2104.2;8318.4;3967.9;;2400.0
08/08/2021;18;;;;6912.9;747.3;;4437.4;2089.1;7495.2;3967.2;;2400.0
08/08/2021;19;;;;6911.9;739.2;;5019.3;2049.2;6098.8;4081.8;;2400.0
08/08/2021;20;;;;6911.9;913.8;;5796.0;1988.1;3975.3;4152.8;;2400.0
08/08/2021;21;;;;6914.9;2585.2;;6667.9;1435.3;1452.7;4262.5;;2400.0
08/08/2021;22;;;;6919.9;4317.7;10.0;7415.8;852.3;159.5;4282.8;;2400.0
08/08/2021;23;;;;6919.9;4503.0;10.0;7468.7;674.0;76.4;4302.4;;2400.0
08/08/2021;24;;;;6920.9;3907.2;;7060.9;663.6;117.1;4285.1;;2400.0
09/08/2021;1;510.0;;;6946.7;1941.2;;6676.0;590.6;195.0;4367.4;;2728.0
09/08/2021;2;510.0;;;6939.7;1874.6;;6132.8;590.6;195.0;4372.7;;2728.0
09/08/2021;3;510.0;;;6945.7;1690.6;;5748.2;590.6;157.6;4382.5;;2728.0
09/08/2021;4;510.0;;;6948.7;1605.0;;5336.0;590.6;150.8;4386.2;;2682.0
09/08/2021;5;510.0;;;6944.7;1709.6;;4947.4;589.6;193.6;4417.1;;2682.0
09/08/2021;6;510.0;;;6947.7;1863.1;;4599.4;574.6;193.6;4439.1;;2682.0
09/08/2021;7;510.0;;;6947.7;2742.1;;4091.0;390.1;172.1;4455.1;;2682.0
09/08/2021;8;510.0;;;6952.7;3792.7;;3895.5;192.1;229.8;4562.5;;3233.2
09/08/2021;9;510.0;;;6953.7;4221.8;;3635.1;190.3;1680.8;4619.5;;3373.5
09/08/2021;10;510.0;;;6951.7;3693.4;;3522.2;825.0;4239.7;4637.1;;3191.0
09/08/2021;11;510.0;;;6951.7;2438.7;;3504.4;1834.1;6238.7;4639.1;;3191.0
09/08/2021;12;510.0;;;6943.7;2258.1;;3460.3;2083.3;7551.3;4643.4;;3191.0
09/08/2021;13;510.0;;;6941.7;2231.8;;3497.4;2136.5;8312.0;4623.4;;3283.0
09/08/2021;14;510.0;;;6946.7;2037.9;;3611.9;2151.0;8697.0;4617.1;;3283.0
09/08/2021;15;510.0;;;6946.7;1904.8;;3690.3;2156.2;8787.6;4608.7;;3283.0
09/08/2021;16;446.0;;;6945.7;1564.7;;3867.2;2151.8;8641.5;4562.3;;3330.0
09/08/2021;17;446.0;;;6941.7;1517.6;;4055.9;2134.1;8185.5;4564.4;;3330.0
09/08/2021;18;510.0;;;6947.7;1700.3;;4226.8;2122.6;7314.9;4569.8;;3330.0
09/08/2021;19;510.0;;;6947.7;1783.3;;4570.7;2048.4;5877.0;4585.0;;3376.0
09/08/2021;20;510.0;;;6949.7;2450.8;;5144.0;1860.3;3625.7;4614.2;;3376.0
09/08/2021;21;510.0;;;6950.7;3780.8;;5660.9;1341.4;1065.7;4646.3;;3376.0
09/08/2021;22;510.0;;;6956.7;5010.5;10.0;6156.9;791.9;107.7;4647.1;;3557.9
09/08/2021;23;510.0;;;6958.7;4537.5;10.0;6182.8;664.2;40.6;4643.5;;3504.2
09/08/2021;24;510.0;;;6942.7;3439.6;;5756.2;655.2;39.2;4613.7;;3376.0
10/08/2021;1;510.0;;;6933.9;2695.5;2448.8;5502.2;428.1;144.3;4513.4;;2000.0
10/08/2021;2;510.0;;;6931.9;2308.8;2449.5;5060.7;420.1;144.3;4489.9;;2000.0
10/08/2021;3;510.0;;;6958.9;2006.4;2404.8;4487.6;385.6;124.4;4473.3;;2000.0
10/08/2021;4;510.0;;;6962.9;2012.3;2366.0;3964.2;385.6;117.5;4476.8;;1850.0
10/08/2021;5;510.0;;;6964.9;2017.3;2367.5;3563.9;384.6;124.4;4491.5;;1850.0
10/08/2021;6;510.0;;;6965.9;2158.6;2288.9;3182.3;348.1;144.3;4512.2;;1850.0
10/08/2021;7;510.0;;;6968.9;3361.8;2412.2;2832.1;234.1;276.5;4523.5;;1850.0
10/08/2021;8;510.0;;;6983.9;3620.7;2699.5;2650.8;148.1;335.9;4597.2;;2733.3
10/08/2021;9;510.0;;;6984.9;3526.0;2709.7;2369.8;151.2;1580.3;4628.6;;3270.3
10/08/2021;10;510.0;;;6982.9;3390.1;2726.5;2255.9;701.1;4090.4;4630.5;;2100.0
10/08/2021;11;510.0;;;6964.9;2868.6;2393.4;2275.1;1613.0;6073.9;4618.5;;2100.0
10/08/2021;12;510.0;;;6961.9;2299.0;2400.8;2394.2;1943.7;7309.0;4617.4;;1950.0
10/08/2021;13;510.0;;;6956.9;2166.7;2407.7;2569.4;2036.4;8095.7;4609.0;;1950.0
10/08/2021;14;510.0;;;6954.9;2085.5;2414.8;2878.3;2057.3;8465.7;4595.2;;1950.0
